institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/business-accounting-online/,Business – Accounting – Online,Ontario College Diploma,Online,4 semesters,"Prepare for career opportunities from the comfort of your own home. Take our general accounting stream as you gain the skills and hands-on experience to land entry-level accounting positions within non-profits, corporations, and other for-profit organizations. Following a first year of common curriculum shared by all accounting and business students, you will be immersed in accounting principles and practices and have the opportunity to gain real-world experience through a work placement. This program will be delivered online. It has been designed to accommodate students who want to continue their studies towards an online degree or get entry into professional accounting programs such as the Advanced Certificate in Accounting and Finance (ACAF) or the Certified Aboriginal Financial Manager (CAFM) designation. As a graduate, you may opt to take one additional year in Cambrian's Business Administration - Accounting program to enhance your skills, obtain advanced standings into the ACAF, and/or obtained advanced standing for a degree program. In order to enter into the ACAF certificate or the CAFM designation programs, students must achieve a 60% average or more in certain courses and an overall average of 65% in Cambrian's Business - Accounting - Online program. 2 years – 4 semesters All courses delivered online Successful graduates can enter into the 3rd year of Cambrian's Business Administration – Accounting program Opportunity to receive credits towards the Certified Aboriginal Financial Management (CAFM) designation or the Advanced Certificate in Accounting and Finance (ACAF) This is a Northern College’s Collaborative Delivery program How to Apply Business and Information Technology For graduates of the new curriculum (OSS): Ontario Secondary School Diploma (30 credits) or equivalent or mature student status, including: Any grade 12 English (C) or (U) Any grade 11 mathematics (C), (U), or (M) Recommended: This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule posted on our website. For more information regarding General Education courses, click here. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,500. This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for employment opportunities as: Accounts payable/receivable clerks/analysts Small business accountants Tax return preparers Various other accounting, bookkeeping, and related office positions Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/business-administration/,Business Administration,Ontario College Advanced Diploma,Barrydowne,6 semesters,"Arm yourself with the necessary skills in human resources, marketing, entrepreneurship, finance, and operations in order to play an important role in any small- to large-sized business, as well as entrepreneurial ventures. In your third year, you can choose a specialization in one of two key areas: marketing or management, and will put your skills to work in a field placement in your final semester. 3 years – 6 semesters Industry experienced professors provide real-world connections to learning Flexible learning options (traditional classrooms, online options, and virtual classes) Opportunities for experiential learning through clubs and competitions 7 to 8-week unpaid placement provides valuable real-world experience and connections to the business world Course options allow you to build specialized skills in marketing, management, and/or business planning Opportunities to earn a degree through articulation agreements with various universities All Business Administration students are required to complete an unpaid placement in the final semester of the program. The placement provides an opportunity for students to put their business skills to the test in an actual workplace of their choice. This hands-on approach allows students to gain experience in their chosen field while building relationships and their resumes. How to Apply Business and Information Technology For graduates of the new curriculum (OSS): Ontario Secondary School Diploma (30 credits) or equivalent or mature student status, including: Any grade 12 English (C) or (U) Any grade 11 mathematics (C), (U), or (M) Recommended This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule posted on our website. For more information regarding General Education courses, click here. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,500. This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for employment opportunities in: Retail organizations Investment firms Insurance companies Commercial development firms Municipal, provincial, and federal governments Manufacturing firms Advertising agencies Financial institutes Marketing agencies Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Work Placement
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/business-administration-accounting/,Business Administration – Accounting,Ontario College Advanced Diploma,Barrydowne,6 semesters,"In Cambrian’s advanced program, you’ll benefit from hands-on training in the latest industry software, a placement opportunity, multiple pathways to degree programs, and credits that can be used towards a professional designation. The Business Administration – Accounting program blends traditional lectures with interactive student discussions, formal presentations, individual work, and practical case studies that model the real business world. The program balances an intense focus on accounting with a broad education in other areas of business by combining courses in financial accounting, managerial skills, finance, cost accounting systems, auditing, computerized accounting, and personal and corporate income taxation. A placement in semester six provides additional hands-on experience and opportunities for networking. This program has been designed to prepare students who want direct entry into the workforce and/or obtain advanced standing into professional accounting programs such as the Advanced Certificate in Accounting and Finance (ACAF) or the Certified Aboriginal Financial Manager (CAFM) designation. In order to obtain advanced standing in the credits for the ACAF certificate or the CAFM designation, students must achieve a 60% average or more in certain courses and an overall average of 65% in the program. 3 years – 6 semesters Field placement in semester 6 Hands-on training in the latest accounting software including Sage 50, Profile, and Caseware Receive credits towards the Advanced Certificate in Accounting and Finance (ACAF) and/or Certified Aboriginal Financial Management (CAFM) designation Agreements with universities allows successful graduates to fast-track through a related degree program This is a Northern College’s Collaborative Delivery program All Business Administration – Accounting students participate in an unpaid, practical experience in the sixth semester. The placement is arranged by the coordinator of field placement, and students are formally evaluated by their employers. This exposure to the working world enables students to put into practice their recently obtained skills and knowledge. Tax clinic – Each year, students provide tax preparation services free of charge to Cambrian students. How to Apply Business and Information Technology For graduates of the new curriculum (OSS): Ontario Secondary School Diploma (30 credits) or equivalent or mature student status, including: Any grade 12 English (C) or (U) Any grade 11 mathematics (C), (U), or (M) Recommended This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule posted on our website. For more information regarding General Education courses, click here. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,500. This is the best information available at the time of publishing to the website and is subject to change. Graduates can pursue a wide range of excellent career opportunities with financial institutions (banking and finance), public accounting firms, large private and public companies, government agencies, tax preparation and financial planning firms, and retail sector organizations. Graduates are prepared for employment opportunities as: General accountants Accounting technicians/staff accountants/cost accountants Internal auditors Small business operators Treasurers/financial analysts Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Field Placement
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/business-analytics/,Business Analytics – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne,3 semesters,"You will gain the skills to extract meaningful insights from very large and complex data sets to support business decision‐making. You will learn how to collect, curate, manipulate, encode, and store data sets so they can be analyzed and mined in such a way that they can be reused and re-purposed to solve challenges and predict trends in any size and type of business. Key areas of study include database design and management, statistics and programming for business analytics, market research, data mining, data visualization, and decision‐making through analytics. The program combines computer science and technology courses with database, research methods, marketing, and communications courses. This enables students to find or gather data, use a wide variety of tools to analyze it, and share results through various forms of communication from reports to dashboards and infographics. Students may choose to complete this program in seven semesters while studying part-time.  For more information on the full-time pathway click here.   How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent. Required: Highly Recommended: Students who do not possess the foundational math will need to take the bridging course/s prior to registration. Please contact the program coordinator to discuss upgrading options. Applicants whose first language is not English, must provide proof of English language proficiency. Cambrian College accepts the TOEFL, or IELTS, or equivalent test to satisfy our English admission requirements.  This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website.  Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The total cost of books in the program is approximately $500. Several books are used in multiple courses in both semesters of the program. This is the best information available at the time of publishing to the website and is subject to change. Business analysts and data analytics professionals may work independently or with various teams, collecting and mining data from primary and secondary sources, analyzing and interpreting results, pinpointing and predicting trends, providing concise reports, and designing, creating and maintaining databases.  They work for a wide range of industries including business, government, applied research, human resources, healthcare, and sales and marketing. Graduates are prepared for employment opportunities as: Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Capstone Projector Placement
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/business-fundamentals/,Business Fundamentals,Ontario College Certificate,Barrydowne,2 semesters,"Let's get down to business! Explore traditional business careers by gaining a solid introductory foundation in accounting, finance, human resources, and marketing, and apply that knowledge in your current career or use it to pursue your passions. This program is a common year for all business students, so graduates will be eligible for direct entry into the second year of the following diploma programs at Cambrian: General Business, Business Accounting, Business Administration, and Business Administration - Accounting. Business touches every single aspect of our lives. Everything we do, touch, see, and hear has a business associated with it. Your career in business starts with the Business Fundamentals program at Cambrian College.  Though this is a full-time on campus program, have a discussion with your program coordinator if you are looking to take this program part-time, or even a combination of online and in-class!  1 year – 2 semesters All courses delivered on campus (in-class) in Sudbury, ON Online delivery option available (see BFPO program) Successful graduates can enter directly into the second year of Cambrian's diploma and advanced diploma Business or Accounting programs How to Apply Business and Information Technology For graduates of the new curriculum (OSS): Ontario Secondary School Diploma (30 credits) or equivalent or mature student status, including: Any grade 12 English (C) or (U) Any grade 11 mathematics (C), (U), or (M) Recommended This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule posted on our website. For more information regarding General Education courses, click here. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,500. This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for employment opportunities in: Sales Wholesale Insurance Governmental departments Customer service Retailing Manufacturing Service industries Financial institutions Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/business-fundamentals-online/,Business Fundamentals – Online,Ontario College Certificate,Online,2 semesters,"Let’s get down to business! Explore traditional business careers by gaining a solid introductory foundation in accounting, finance, human resources, and marketing, and apply that knowledge in your current career or use it to pursue your passions. This program is a common first year for all business and accounting students, so as a graduate, you will be eligible for direct entry into the second year of the following diploma programs at Cambrian: Business, Business Accounting, Business Administration, and Business Administration – Accounting. Business touches every single aspect of our lives. Everything we do, touch, see, and hear has a business associated with it. Your career in business starts with the Business Fundamentals program at Cambrian College.  Though this is a full-time online program, have a discussion with your program coordinator if you are looking to take this program part-time, or even a combination of online and in-class!  1 year – 2 semesters All courses delivered in an online environment In-class delivery option available (see BFPG program) Successful graduates can enter directly into the second year of Cambrian's diploma and advanced diploma Business or Accounting programs How to Apply Business and Information Technology For graduates of the new curriculum (OSS): Ontario Secondary School Diploma (30 credits) or equivalent or mature student status, including: Any grade 12 English (C) or (U) Any grade 11 mathematics (C), (U), or (M) Recommended This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule posted on our website. For more information regarding General Education courses, click here. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,500. This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for employment opportunities in: Sales Wholesale Insurance Governmental departments Customer service Retailing Manufacturing Service industries Financial institutions Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/computer-systems-technology/,Computer Systems Technology,Ontario College Advanced Diploma,Barrydowne,6 semesters,"As an authorized Cisco Systems Networking Academy and Microsoft IT Academy, Cambrian equips you with all the in-depth technical and customer service skills needed to manage and solve the networking, security, wireless access, and VoIP needs of support teams within organizations of all sizes. Plus, you'll configure desktop and network operating systems, study programming languages, configure and manage both local and wide area networks, and learn network security from industry experts. 3 years – 6 semesters One six-week placement Cambrian is an authorized Cisco Systems Networking Academy and Microsoft IT Academy Gain technical skills as well as the communication, customer service, entrepreneurship, and project management skills desired by employers Our students consistently medal at the annual Ontario Technological Skills Competition As a graduate, you can challenge industry certifications that will save you thousands of dollars and hundreds of hours Through its partnerships with Cisco Systems and the Microsoft Corporation, Cambrian College is a recognized Cisco Networking Academy as well as a Microsoft Networking Academy. These relationships provide students with the opportunity to gain up-to-date industry-recognized skills. Graduates may challenge the following industry certifications: Cisco Certified Network Associate (CCNA) Cisco Certified Network Associate - Security (CCNA-S) Cisco Certified Network Associate - Cyber Ops  Cisco Certified Network Professional (CCNP) Microsoft Certified Solutions Associate (MCSA) It is the responsibility of the graduate to pursue certification. A six-week placement in the sixth semester is part of the program of study. Skills competitions - Each year, select students compete in the Ontario Technological Skills Competition. Since 2006, our students have earned 15 provincial medals and 7 national medals. How to Apply Business and Information Technology For graduates of the new curriculum (OSS): Ontario Secondary School Diploma (30 credits) or equivalent or mature student status, including: Any grade 12 mathematics (C) or (U) (MCT4C is highly recommended) Recommended This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. For more information regarding General Education courses, click here. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 Academic year is approximately $1,100. This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for employment opportunities in educational, governmental, medical, retail, industrial, or other work environments and may obtain positions as a(n): Network administrator Network designer Network installer System administrator Information systems product support technician Network security specialist Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Field Placement
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/human-resources-management/,Human Resources Management – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne,"
3 semesters","Human resources professionals know all too well that a company is only as good as the people it employs. Get the skills and experience to become a Certified Human Resources Professional (CHRP) by exploring recruitment, training, organizational management, compensation,  labour relations, and more. The curriculum is designed to boost your existing qualifications and to support you if you intend to pursue your Certified Human Resources Professional (CHRP) designation. The program provides all nine necessary courses required to complete the Human Resources Professionals Association of Ontario's (HRPA) coursework requirement, the first step in obtaining the CHRP designation. Additional courses include mediation, practitioner seminars, and an eight-week placement in a professional human resources environment. Information on the Human Resources Professionals Association and the CHRP designation is available by visiting www.hrpa.ca. Semester three will be an eight-week, unpaid work placement. The Human Resources Professionals Association (HRPA) regulates the human resources profession in Ontario and issues the Certified Human Resources Professional (CHRP) designation. Completion of HRPA's certification process confers the right to use the title Certified Human Resources Professional and the right to use the initials C.H.R.P. or CHRP after one's name (excerpt from HRPA's website). It is the responsibility of the graduate to pursue certification. Information on the Human Resources Professionals Association and the CHRP designation is available by visiting www.hrpa.ca. Students may choose to complete this program in seven semesters while studying part-time.  For more information on the full-time pathway click here.   How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent. Highly Recommended: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,400. This is the best information available at the time of publishing to the website and is subject to change. Specialists in human resources may work in medium- to large- sized organizations that have formal human resources departments. Some specific positions include: Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Field Placement
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/international-business-management/,International Business Management – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne,3 semesters,"If you're interested in pursuing a career in global business management, this intensive program will enable you to explore key areas of global management, including global marketing, finance, and supply chains. You will develop the core skills required to effectively manage the aspects of global business activities for an organization and gain hands-on experience during a placement in third semester. As a graduate, you may pursue additional certification towards a Forum for International Trade Training (FITT) designation as a Certified International Trade Professional (CITP). 1 year – 3 semesters 8-week placement gives you practical experience Helps position you for international career opportunities within in public and private organizations Courses cover all key areas of global management Semester three will be an eight-week, unpaid work placement. Students may choose to complete this program in seven semesters while studying part-time.  For more information on the full-time pathway click here.   How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent. Applicants working in related industries without a diploma or degree may be considered on an individual basis. This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,200. This is the best information available at the time of publishing to the website and is subject to change. Employment opportunities for graduates may be found in a wide range of private and public international business environments in areas that include: Exporting and importing Distribution and logistics International trade development International research International sales and marketing  International finance administration Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Work Placementor Capstone Project
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/i-t-business-analysis/,IT Business Analysis – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne,"
3 semesters","Enhance your IT and business analysis skills, and be prepared to take advantage of career opportunities. This intensive program is designed to meet industry demand for IT business analysts and will give you the skills and techniques to create and manage organizational process change. You will gain a solid understanding of how to gather, document, and communicate stakeholder requirements and how to recommend solutions, evaluate solutions, and provide quality assurance. Beyond the BA body of knowledge you will also take courses to build skills in data modelling, business intelligence, project management, and budgeting for capital projects. The program ends with an eight-week placement in the third semester. 1 year – 3 semesters 8-week placement Take courses in-class and/or online An unpaid 8-week field placement in the third semester is part of the program of study. Students may choose to complete this program in seven semesters while studying part-time.  For more information on the full-time pathway click here.   How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent.  Applicants working in related industries without a diploma or degree may be considered on an individual basis. This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,000. This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for employment opportunities in private and not-for-profit organizations and government departments as business analysts. Entrepreneurs can become consultants for organizations. Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Work Placementor Capstone Course
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/media-communications/,Media Communications,Ontario College Diploma,Barrydowne,4 semesters,"Are you a storyteller? Do you have a passion for communicating and exploring how to effectively communicate across a variety of platforms including blogs, YouTube, podcasts, and social media? Through courses in photography, web design, videography, and strategic writing, you’ll be equipped with the skills and knowledge to be an effective communicator and take your storytelling to the next level, whether you wish to work for yourself or for an organization of any size. The Media Communications diploma program is designed to meet industry demands within multi-faceted areas of the communications industry. Students graduate with a diverse range of marketable skills in photography, graphic design, web design and writing, social media, and videography. Graduates of this program have the option to continue their studies in Cambrian’s one-year Public Relations Graduate Certificate Program to earn an additional credential. How to Apply Business and Information Technology For graduates of the new curriculum (OSS): Ontario Secondary School Diploma (30 credits) or equivalent or mature student status, including: Recommended: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. For more information regarding General Education courses, click here. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 are under review. This is the best information available at the time of publishing to the website and is subject to change. Graduates of this program will be positioned to pursue positions in a wide range of areas including: Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/mobile-application-development/,Mobile Application Development – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne,3 semesters,"Learn to build native applications for mobile devices, as well as cross-platform web applications. You’ll use a variety of technologies and programming languages to gain the skills to develop and design unique user experiences that meet client needs. Business-focused courses and a placement will complement your technical abilities by giving you the key skills and practical experience to manage and execute projects. Semester three is an unpaid, practical experience. This exposure to the working world enables students to put into practice their recently obtained skills and knowledge. Students may choose to complete this program in six semesters while studying part-time.  For more information on the full-time pathway click here.   How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent.  Preference will be given to applicants from IT related fields of study.  Other relevant disciplines may also be considered if the student's transcript includes formal training in programming and/or database development or if the applicant has work experience in programming and/or database development. Highly Recommended: Students who do not possess any foundational programming skills will find this program very challenging. APPLY NOW! This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,100. This is the best information available at the time of publishing to the website and is subject to change. Graduates will find employment in a wide range of organizations and industries including but not limited to: Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",Placement Preparation AND Field Placement
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/organization-management/,Organization Management – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne and Online,2 semesters,"Maximize your leadership potential by expanding your management skills through this one-year program. You will take a series of carefully selected business courses that will build and enhance your skills in critical areas of management such as finance, marketing, human resources, and leadership. These courses are designed to enhance your employability and career advancement.  This program features a hybrid delivery model of in-class, virtual, and several online courses. You must also participate in two weekend residencies on campus.  1 year – 2 semesters September, January and May intakes Courses delivered in a hybrid delivery model consisting of in-class, virtual, with several online classes, in combination with two weekend residencies on campus Students may choose to complete this program in seven semesters while studying part-time.  For more information on the full-time pathway click here.  How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent. Applicants working in related industries without a diploma or degree may be considered on an individual basis. This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies is approximately $1,600. This is the best information available at the time of publishing to the website and is subject to change. Graduates of this one-year graduate certificate program will be positioned to pursue management positions in a wide range of organizations including: Financial institutions Not-for-profit organizations Government offices Public accounting firms Small businesses Manufacturing industries Health care Community services Entrepreneurial ventures Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/project-management/,Project Management – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne,2 semesters,"Project Management has become a sought after skillset across industries as businesses and organizations continue to look for efficiencies and overall effectiveness in order to successfully compete in domestic and global markets. Cambrian College’s one-year (two semester) graduate certificate program will provide you with the essential theoretical and practical knowledge, skills and techniques to successfully plan, implement, manage and evaluate projects. The curriculum is closely aligned to, but not affiliated with, the Project Management Institute’s (PMI) Project Management Body of Knowledge (PMBOK). To learn more about becoming a certified project management professional, please visit the PMI’s website. How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent. Applicants working in related industries without a diploma or degree may be considered on an individual basis. This program will be delivered in the following terms: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,400. This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for employment opportunities as: Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/public-relations-graduate-certificate/,Public Relations – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne and Online/Virtual,2 semesters,"World-renowned business mogul Warren Buffett once said, “It takes 20 years to build a reputation and five minutes to ruin it.” In just eight months, you’ll learn how to communicate effectively, build relationships, and manage internal and external forces in order to maintain and enhance reputations for all types and sizes of organizations. You will learn the ropes of the public relations industry through classes, labs, and hands-on assignments and gain the range of skills you need to be a great communicator, including: This program is delivered as a combination of online or virtual courses, classroom experiences, and practical experiences, giving you the flexibility to learn from the convenience of your home community. Cambrian College is a member of both the Canadian Public Relations Society and the International Association of Business Communicators. Students are encouraged to consider purchasing a student membership in these professional associations. Students may choose to complete this program in six semesters while studying part-time.  For more information on the full-time pathway click here.   How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent. Recommended: This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies for Year 1 is approximately $1,500. This includes approximately $800 for a new camera and $700 for new, hardcopy books. Costs can be significantly reduced by purchasing used books and/or electronic books.  This is the best information available at the time of publishing to the website and is subject to change. Graduates are prepared for positions in PR and communications, but it is a skill set that is relevant to, and has applications in, many other fields. Graduates may find employment in a public relations capacity as: Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
Cambrian College of Applied Arts and Technology,Ontario,b77e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://cambriancollege.ca/programs/supply-chain-management/,Supply Chain Management – Graduate Certificate,Ontario College Graduate Certificate,Barrydowne and Online,2 semesters,"Cambrian College's Supply Chain Management graduate certificate program provides you with expanded knowledge to address the demanding field of supply chain and logistics management.  In this program, you'll acquire the skills needed to effectively lead teams in order to convey strategies and execute plans to develop business success both locally and globally. 1 year – 2 semesters Students may choose to complete this program in six semesters while studying part-time.  For more information on the full-time pathway click here.  How to Apply Business and Information Technology Applicants must be graduates of a diploma, advanced diploma, or degree from an Ontario College or equivalent. This program will be delivered in the following terms: For specific term start/end dates and other key dates/deadlines, please see the Academic Schedule on our website. Please see our fees page for the breakdown of tuition and mandatory ancillary fees by program and semester for both domestic and international students. The cost of books and supplies is approximately $1,600. This is the best information available at the time of publishing to the website and is subject to change. Graduates of this one-year graduate certificate program will be positioned to pursue the following: Supply Chain Manager Assistant Procurement Manager Area Logistics Manager Business Development Manager Inventory Control Manager Supply Chain Solutions Manager Graduates from this program may continue their studies at college/university and may receive credit for their prior College education. Refer to College/University Agreements for further information.",
