institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/digital-visual-effects/,Digital Visual Effects,Ontario College Diploma,Story Arts Centre,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Digital Visual Effects program is the only two-year college diploma offering of its kind in Ontario. Facilitated at Centennial College's Story Arts Centre, it will provide you with the opportunity to master industry-standard techniques to produce the photo-realistic visual effects seen in films that would be impossible to capture with a live-action camera.

In this diploma program's courses, you'll learn to work with the various aspects of the filmmaking process and bring them together into a seamless final product, while also developing your skills in industry-standard software. The Digital Visual Effects program will focus on the core skills to make you employable in the VFX industry and give you the ability to explain how visual effects contribute to the entire process of storytelling in motion pictures.

You'll channel your efforts into demonstrating these concepts and core skills through a unique final project, for which you'll produce a demo reel suitable for job application in the visual effects field.

Program Highlights

You'll learn the image processing, editing, lighting, rendering, matte painting, set extension, compositing and post-VFX techniques employers are looking for.
	During the program, you'll produce a marketable demo and self-promotional package suitable for the VFX industry.
	A field placement in the final semester will provide a valuable opportunity to work in the the real world.
	The Story Arts Centre, where you'll attend Digital Visual Effects courses, is located close to Toronto's downtown core and the major VFX studios. It also houses labs equipped with the latest tools and industry-standard software, to which you'll have access.
	At the Story Arts Centre, opportunities will exist to collaborate with students in the digital animation, game design, photography, broadcasting, music, art and theatre programs. These unique collaborations will allow you to network, learn and work with industry professionals.
	The program's practical, hands-on and entrepreneurial approach will prepare you for a sustainable VFX-related career.
",Field Placement
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/early-childhood-education-ashtonbee/,Early Childhood Education (Ashtonbee Campus),Ontario College Diploma,Ashtonbee Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Early Childhood Education program at Centennial College is committed to ensuring you'll be prepared to become a leader in the profession. The program has consistently received KPI distinction awards for Employer Satisfaction and graduates are respected as professionals.

As a student in the Early Childhood Education program, you'll learn to provide high standards of care to children and their families. This highly regarded offering will teach you to take responsibility for observing the needs of individual and groups of children, and create well-planned, stimulating and responsive programs. You'll come to understand the needs of infants, toddlers, pre-school and school-aged children.

Rich classroom experiences will offer you a range of opportunities to understand the content as professors employ a variety of strategies so you'll be able to practice and apply what you learn. Supporting this program are Centennial College’s two state-of-the-art early childhood education centres. Used as lab schools, these centres, located in East York and at Progress Campus, will allow you observe and/or practice in a high-quality childcare setting.

If you're energetic, fun loving, dedicated to your learning, and enjoy working with children and adults, this is the program for you!

Notes:

This program is taught using a combination of modalities. Courses may be delivered face-to-face, online or in a blended/hybrid combination of both online and traditional classroom teaching.
	This Early Childhood Education program is also offered at Progress Campus with fall and winter intakes. Winter intake students complete four consecutive semesters without a summer break. Also facilitated at Progress is a part-time version of the offering.
Program Highlights

You'll experience experiential learning through three field placements in the community, working directly with infants or toddlers, pre-school and school-aged children.
	Qualified and experienced supervisors will support you during the field placements to ensure your learning is optimized.
	Available during Semester 3 or 4 will be opportunities to work in full-day kindergarten environments.
	To support your experience and maximize your ability to solidify skills, in semesters 3 and 4 a minimum of a one-week block placement will be incorporated.
	This program is committed to respond to and reflect current trends and direction in the field and profession.
	Highly skilled faculty members will create stimulating learning opportunities in the classroom that will address a range of learning styles.
Global Citizenship and Equity Portfolio

You'll develop a portfolio documenting your engagement with the College’s signature Global Citizenship and Equity competencies. For more information, please visit //www.centennialcollege.ca/citizenshipandequity.

The Leadership Passport

The Leadership Passport will provide opportunities for you to practice and develop leadership skills through predetermined criteria and to earn a special designation on your Early Childhood Education diploma. For more, please visit //www.centennialcollege.ca/LeadershipPassport.

Graduates have demonstrated the ability to:

Plan, implement and evaluate curriculum founded on a thorough understanding of child development that responds to the developmental needs of children;
	Utilize a variety of observation techniques to enhance work with children, families and co-workers;
	Maintain responsive relationships with children;
	Develop and maintain effective communication with children, families, co-workers, employers and individuals/agencies;
	Apply relevant legislation to early childhood education programs;
	Apply personal philosophy of early childhood education;
	Provide a rationale for practice;
	Demonstrate professionalism in all areas of performance;
	Advocate for quality childcare.
","Field Placement 1: Infant and Toddler AND Preschool Field Practicum AND Preschool, School-Age, Specialized Field Practicum"
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/early-childhood-education-progress/,Early Childhood Education (Progress Campus),Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Early Childhood Education program at Centennial College is committed to ensuring you're prepared to be a leader in the profession. With the program consistently receiving KPI distinction awards for Employer Satisfaction, our graduates are respected as professionals.

As a student in the Early Childhood Education program, you'll learn to provide high standards of care to children and their families. This highly regarded program will teach you to take responsibility for observing the needs of individual and groups of children, and create well-planned, stimulating and responsive programs. You'll come to understand the needs of infants, toddlers, pre-school and school-aged children.

Rich classroom experiences, with professors employing a variety of strategies, will offer you a range of opportunities to understand the content, practice and apply what you're learning. Supporting this program are Centennial College’s two state-of-the-art early childhood education centres. Used as lab schools, these centres, located in East York and at Progress Campus, will allow you to observe and/or practice in a high-quality childcare setting.

If you're energetic, fun loving, dedicated to your learning, and enjoy working with children and adults, this is the program for you.

Please note:

This program is taught using a combination of modalities. Courses may be delivered face-to-face, online, or in a blended/hybrid combination of both online and traditional classroom teaching.
	This Early Childhood Education program is also offered at Ashtonbee Campus and is facilitated from Progress Campus in a winter intake with four consecutive semesters (no summer break) or in a part-time version.
Program Highlights

You'll experience practical experiential learning through three field placements in the community, working directly with infants or toddlers, pre-school and school-aged children.
	Qualified and experienced supervisors will support you during the field placement to ensure your learning is optimized.
	During the third or fourth semesters, opportunities will be available to work in full-day kindergarten environments.
	In semesters 3 and 4, a minimum of a one-week block placement will be incorporated to maximize your ability to solidify skills.
	This program is committed to respond to and reflect current trends and directions in the field and profession.
	Highly skilled faculty will create stimulating learning opportunities in the classroom that will address a range of learning styles.
Global Citizenship and Equity Portfolio

You'll develop a portfolio documenting your engagement with the College’s signature Global Citizenship and Equity competencies. For more information, please visit //www.centennialcollege.ca/citizenshipandequity.

The Leadership Passport

The Leadership Passport will provide you with opportunities to practice and develop leadership skills through predetermined criteria and to earn a special designation on your Early Childhood Education diploma. For more, please visit: //www.centennialcollege.ca/LeadershipPassport

Graduates have demonstrated the ability to:

Plan, implement and evaluate curriculum founded on a thorough understanding of child development that's responsive to the developmental needs of children;
	Utilize a variety of observation techniques to enhance work with children, families and co-workers;
	Maintain responsive relationships with children;
	Develop and maintain effective communication with children, families, co-workers, employers and individuals/agencies;
	Apply relevant legislation to early childhood education programs;
	Apply personal philosophy of early childhood education;
	Provide a rationale for practice;
	Demonstrate professionalism in all areas of performance;
	Advocate for quality childcare.
","Field Placement 1: Infant and Toddler AND Preschool Field Practicum AND Preschool, School-Age, Specialized Field Practicum"
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electrical-engineering-technician/,Electrical Engineering Technician,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electrical Engineering Technician program will provide you with a solid foundation in electrical and electronic theory and practices.

In this college engineering program's courses, under the supervision of a qualified instructor, you'll be exposed to a defined range of electrical functions. Among them will be installation, testing, maintaining, repairing, analyzing and troubleshooting specific kinds of electrical circuits, equipment and systems.

The School of Engineering Technology and Applied Science's labs will present ample opportunity for extensive practice to develop the skills required to assume entry-level positions in the electrical industry and related areas.

Upon program completion, you'll be able to work as an entry-level electrical engineering technician in a range of employment settings in commercial and utility industries that use electrical technology. You'll also be prepared for various other electrical environments, including those relating to power distribution and utilization, electrical maintenance, and installation and control systems.

Please note: Some courses may be offered in an online/hybrid format.

 



To support your learning, this program requires you to have access to a mobile computing device that meets minimum hardware requirements.

Please visit the BringIT page for more information on the requirements for your program.
                        ",Capstone Project
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electrical-engineering-technology/,Electrical Engineering Technology (Optional Co-op),Ontario College Advanced Diploma,Progress Campus,3 years/ 6 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Centennial College's Electrical Engineering Technology program will ensure you gain a solid foundation in a range of electricity applications for many industry sectors.

In this engineering program, you'll have the opportunity, during in-class lessons and labs, to put theory into practice through real-life applications. This practical approach to learning will also use simulated workplace assignments to help you develop skills.

Upon completion of the advanced college diploma program, you'll be able to demonstrate an ability to design, adapt, analyze, troubleshoot, commission and install electrical systems as applied to electrical engineering. The range of functions you'll be able to complete as an electrical engineering technologist will serve to ensure safety and compliance with relevant codes and standard practices.

As a graduate of the Electrical Engineering Technology program, you'll be able to find work in various industries, such as energy (petroleum and electrical generation), process/manufacturing, construction/engineering, telecommunications, IT networks and intelligent building systems.

Please note: Some courses may be offered in an online/hybrid format.

 



To support your learning, this program requires you to have access to a mobile computing device that meets minimum hardware requirements.

Please visit the BringIT page for more information on the requirements for your program.
                        ",Technology Capstone Project
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electrician-construction-maintenance/,"Electrician, Construction Maintenance",Ontario College Certificate,Progress Campus,"3 levels (basic, intermediate and advanced)","
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electrician, Construction Maintenance apprenticeship program will teach you the ins and outs of circuitry and wiring that are required to become an electrician in the electrician construction and maintenance trade (#309A).

Under the School of Engineering Technology and Applied Science umbrella, this Electrician apprenticeship program will consist of in-class studies as well as on-the-job experience that will take three years to complete.

Because on-the-job training will take place with an employer, you must be sponsored by that employer to be eligible to take this program. Your Ministry of Labour, Training and Skills Development counsellor, in consultation with your employer, will schedule you into your college sessions.

At the conclusion of your Electrician, Construction Maintenance apprenticeship, including your job experience training, you'll be eligible to write the exam for your certificate of qualification. Passing this exam will qualify you for a certificate of apprenticeship from the Ministry of Labour, Training and Skills Development, and signify that you are certified in your occupation.

Please note: Centennial College also offers in-school training for Refrigeration and Air Conditioning Systems Mechanic (trade #313A).
                        ",
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electrician-construction-maintenance-electrical-engineering-technician/,Electrician: Construction and Maintenance - Electrical Engineering Technician,Ontario College Diploma,Progress Campus,2 years/ 6 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electrician: Construction and Maintenance - Electrical Engineering Technician program will allow you to train as an apprentice in the electrician trade (#309A) while acquiring a two-year post-secondary Engineering Technician diploma in the electrical engineering field.

You'll obtain a thorough grounding in electrical engineering sciences and skills, including electrical circuits, maintenance of electrical instruments or devices, and operation of electrical motors and power transmission as used in the industry. 

This program will include a co-op work placement component. Centennial's Career Services and Cooperative Education department staff will work closely with you to make your co-op work experience as meaningful as possible. While assisting you with the sourcing of and preparation for co-op work placement opportunities, staff will also work with a wide variety of organizations in business and industry. 

Please note: This program will be offered subject to Ministry approval. Alternative programs include Electrical Engineering Technician and Electrical Engineering Technology.
                        ",Employment Preplacement 4
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/automation-and-robotics-technician/,Electro-Mechanical Engineering Technician - Automation and Robotics,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Through the Electro-Mechanical Engineering Technician - Automation and Robotics program, you'll gain the knowledge to build a rewarding career in the automation and robotics field. This college diploma program will focus on automated systems, which are at the heart of virtually all advanced manufacturing and other industry sectors.

The engineering program's courses will be comprehensive and emphasize the basic technology used in building and operating automated industrial systems: programmable logic controllers (PLCs), hydraulics, pneumatics, electronics and robotics. Along the way, you'll acquire a thorough understanding of theory, along with practical, hands-on laboratory experience.

Transfer and Requirements

This applied science program will allow you to graduate as a Technician after two years or continue for additional study and co-op work experience in Centennial's three-year Automation and Robotics Technology program. If you wish to transfer to the Technology option and obtain an advanced diploma, you must complete MATH-231 (Differential Calculus with Analytic Geometry) and MATH-232 (Integral Calculus) prior to Semester 5.

Please note: Some courses may be offered in an online/hybrid format.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/automation-robotics-technician-fast-track/,Electro-Mechanical Engineering Technician – Automation and Robotics (Fast-Track),Ontario College Diploma,Progress Campus,1 year/ 2 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electro-Mechanical Engineering Technician – Automation and Robotics (Fast-Track) program will allow qualified college or university graduates of engineering and science programs direct admission into Year 2 (Semester 3) of the two-year program to receive their Technician diploma in one year (two semesters).

This well-recognized college engineering program will teach you the basic electro-mechanical technology used in building and operating automated industrial systems. Among this technology will be programmable logic controllers (PLC), robotics, electronics/electrical, hydraulics and pneumatics. While courses will provide a thorough understanding of theory, activities in labs will ensure practical and hands-on laboratory experience.

Please note: Some courses may be offered in an online/hybrid format.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/automation-and-robotics-technology-fast-track/,Electro-Mechanical Engineering Technology – Automation and Robotics (Fast Track) (Optional Co-op),Ontario College Advanced Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Centennial College's Electro-Mechanical Engineering Technology – Automation and Robotics (Fast-Track) program is for qualified college or university graduates of engineering and science programs. If that's you, you'll gain direct admission into Year 2 (Semester 3) of this three-year engineering program and receive your advanced diploma in two years (four semesters).

This applied science program's courses will provide a thorough understanding of theory along with practical, hands-on laboratory experience. Embedded systems using microcontrollers, quality control using vision inspection and SPC, and continuous feedback control using PID will receive special attention. You'll also learn integration of automated equipment through its design, fabrication and installation.

Please note: Some courses may be offered in an online/hybrid format.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/automation-and-robotics-technology/,Electro-Mechanical Engineering Technology – Automation and Robotics (Optional Co-op),Ontario College Advanced Diploma,Progress Campus,3 years/ 6 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electro-Mechanical Engineering Technology – Automation and Robotics program will give you the in-depth knowledge and hands-on experience you need to play a key role in the world of automation and robotics technology.

In this advanced diploma program's courses, you'll study the full range of automation theory and practice, from basic circuitry through to its application in an automated system. The college engineering program will also cover all aspects of electromechanical technology, including mechanics, electricity, electronics, hydraulics, pneumatics, robotics, programmable logic controllers (PLCs), motion control and HMI design.

Please note: Some courses may be offered in an online/hybrid format.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electronics-engineering-technician/,Electronics Engineering Technician,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electronics Engineering Technician program will prepare you for a challenging career in the electronics field.

Through an optimum balance of hands-on experience and theory, courses in this college diploma program will cover areas such as wireless communications, data communications, microcontrollers and industrial systems. To develop a solid foundation in modern electronics, you'll work in labs with computers, communication transceivers, and electronics testing and measurement equipment.

Two years in length, the college engineering program will also give you the option to continue your studies by transferring into the fifth semester of its Technologist version. To do so, you'll be required to have a minimum 2.0 GPA.

Please note:

Qualified college or university graduates with a background in electronics may gain direct admission into semester three of this two-year program and receive their Electronics Engineering Technician diploma in two semesters (program #3221).
	As a program #3205 student, if you complete 80 per cent of the Year 1 course load and have a GPA of 3.5 or above, you'll be able to enrol in the Samsung Pathway. As part of the Electronics Technician program, you'll take preparatory course modules to write the TSSA GAS Technician 3 certification exam. Upon completion of the entire program, you'll receive a Recognition of Achievement – Samsung Pathway in addition to your Centennial College diploma (program #3220).
",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electronics-engineering-technician-fast-track/,Electronics Engineering Technician (Fast-Track),Ontario College Diploma,Progress Campus,1 year/ 2 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electronics Engineering Technician (Fast-Track) program will allow you to gain direct admission into Year 2 (Semester 3) of this two-year college diploma program to receive that diploma in one year (two semesters), if you're a qualified college or university graduate.

If you can't leave home without your iPod, tablet or smartphone, and have an interest in how they work, this School of Engineering Technology and Applied Science program is for you. The courses in this college engineering program will prepare you for a challenging career in the electronics field in numerous ways.

Firstly, you'll develop technical expertise in areas such as wireless communications, data communications, microcontrollers and industrial systems. Secondly, to further solidify a foundation in modern electronics, you'll gain hands-on experience in equipped labs by working on computers, communication transceivers, and electronics testing and measurement equipment.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electronics-engineering-technology-fast-track/,Electronics Engineering Technology (Fast-Track) (Optional Co-op),Ontario College Advanced Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Electronics Engineering Technology (Fast-Track) program will grant qualified students direct admission into the second year (third semester) of this three-year offering and see them receive their advanced diploma in two years (four semesters).

In this college science program, you'll obtain knowledge of the latest in electronics engineering through a range of practical Electronics Engineering Technology courses. You'll develop technical expertise in areas such as wireless communications, data communications, microcontrollers and industrial systems. While gaining a solid foundation in modern electronics, to balance theoretical lessons you'll partake in hands-on application involving computers, communication transceivers, and electronics testing and measurement equipment.

The theoretical-practical application split of Electronics Engineering Technology (Fast-Track) will prepare you for a host of challenging careers.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/electronics-engineering-technology/,Electronics Engineering Technology (Optional Co-op),Ontario College Advanced Diploma,Progress Campus,3 years/ 6 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            If you don't just enjoy your iPod, tablet and smartphone but are also curious about their inner workings, the Electronics Engineering Technology program is for you. Facilitated by the School of Engineering Technology and Applied Science, this advanced diploma program will prepare you with cutting-edge knowledge that reflects the latest developments in electronics engineering. Through an optimal balance between theory and hands-on experience in your courses, you'll:

Gain a solid foundation in modern electronics;
	Develop technical expertise in areas such as wireless communications, data communications, microcontrollers and industrial systems;
	Work with computers, communication transceivers, and electronics testing and measurement equipment.
As an Electronics Engineering Technology program graduate, you'll be prepared for a variety of full-time jobs in areas of the electronics industry such as electronic product design and development, manufacturing or installation, service, research and technical sales.

Please note: 

The Technology aspect of the program denotes a third year of study. Should your education goals change, however, you may opt to graduate as a Technician after two years.
	Qualified college or university graduates with a background in electronics may gain direct admission into Semester 3 of this three-year program and receive their advanced diploma in four semesters (program #3222).
",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/energy-systems-engineering-technician/,Energy Systems Engineering Technician,Ontario College Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Energy Systems Engineering Technician program will equip you with the essential skills to understand various energy resources and their uses in modern society. This college diploma program is challenging and will result in a unique blend of technical, managerial and entrepreneurial skills that are highly sought after in modern energy and sustainable building companies. During your studies, you'll have the opportunity to work on state-of-the-art energy systems and participate in applied research and development projects that will promote innovation skills.

The technology program's curriculum will take into account society's changing views on energy and the environment, and how they're transforming the utility and construction sectors.

The utility sector, for example, is currently undergoing a radical shift in operating practice that opens the door to a range of innovative energy projects using small-scale sources — solar, wind, hydro, fuel cells, gas turbines and biomass — to feed electricity, heat and air conditioning to homes and businesses. The construction industry, meanwhile, has adopted a host of new green building initiatives that are quickly increasing the awareness and use of sustainable and integrated architecture and engineering practices for new buildings. Manufacturers also have many new products that provide ways to implement advanced energy control in commercial and residential structures.

The challenges and opportunities that arise in this applied science program will come from learning how to integrate and use all of these modern sustainable energy technologies in a manner consistent with our urban environments.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/energy-systems-engineering-technician-fast-track/,Energy Systems Engineering Technician (Fast-Track),Ontario College Diploma,Progress Campus,1 year/ 2 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Energy Systems Engineering Technician (Fast-Track) program is for qualified college or university graduates who wish to gain direct admission into Year 2 (Semester 3) of this two-year college diploma program to receive their Technician diploma in two semesters.

Because society's changing views on energy and environment are transforming the utility and construction sectors, the courses in this college engineering program will address the challenges and opportunities of integrating and using modern sustainable energy technologies in a manner consistent with our urban environments. As such, project management skills aligned with these urban environments will complement a technical curriculum.

The utility sector is currently undergoing a radical shift in operating practice that opens the door to a range of innovative energy projects using small-scale sources, such as solar, wind, hydro, fuel cells, gas turbines and biomass, to feed electricity, heat and air conditioning to our homes and businesses. The construction industry, meanwhile, has adopted a host of new green building initiatives that are quickly increasing awareness and the use of sustainable, integrated architecture and engineering practices. Manufacturers also have many new products that provide ways to implement advanced energy control in commercial and residential structures. Through this program, you'll learn how to be an energy leader in this changing field.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/energy-systems-engineering-technology-fast-track/,Energy Systems Engineering Technology (Fast Track) (Optional Co-op),Ontario College Advanced Diploma,Progress Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Energy Systems Engineering Technology (Fast-Track) program allows qualified college or university graduates direct admission into Year 2 (Semester 3) of this three-year program to receive a Technology advanced diploma in four semesters.

Forming the base of this college engineering program will be society's changing views on energy and the environment, which are transforming the utility and construction sectors. As such, it will focus on offering you the fundamental skills to understand energy and its uses in modern society.

A radical shift in operating practice in the utility sector is currently opening the doors to ground-breaking energy projects using small-scale sources, such as solar, wind, hydro, fuel cells, gas turbines and biomass, to feed electricity, heat and air conditioning to homes and businesses. The construction industry has also adopted a host of new building initiatives that are quickly increasing green awareness, and the use, of sustainable and integrated architecture and engineering practices for new buildings. Manufacturers, meanwhile, have various new products that provide ways to implement advanced energy control in commercial and residential structures.

The challenge and opportunity will be to learn how to integrate and use all of these modern sustainable energy technologies in a manner consistent with our urban environments.

Due to the energy industry's changing nature, this program will be challenging but will result in a unique blend of technical, managerial and entrepreneurial skills that are highly sought after in modern energy and sustainable building companies and sectors.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/energy-systems-engineering-technology/,Energy Systems Engineering Technology (Optional Co-op),Ontario College Advanced Diploma,Progress Campus,3 years/ 6 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Energy Systems Engineering Technology program at Centennial College will focus on society's changing views of energy and the environment, which are transforming the utility and construction sectors. This advanced diploma program will present you with the opportunity to learn how to integrate and use modern sustainable energy technologies in a manner consistent with our urban environments.

The courses in this program will teach you the fundamental skills to understand energy and its uses in modern society. To do so, they'll include hands-on practice that mimics real-world scenarios. While this applied science program is challenging, it will result in a unique blend of technical, managerial and entrepreneurial skills that modern energy and sustainable building companies are seeking.
                        ",WIL
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/english-language-learning/,English Language Learning,Recognition of Achievement Certificate,Progress Campus,2 years/ 5 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            Based on modern teaching and learning practices, English Language Learning (ELL) is an intensive five-level, full-time program designed for international students who wish to improve their English language skills. If you're an international student, this program will help you to build on and improve your language skills for success in college, university or your career.

ELL's five levels (Elementary, Beginner, Pre-intermediate, Intermediate, High Intermediate) run each semester.
	You'll be placed into one of the five levels depending on the results of a diagnostic placement test that will ensure you are in the correct language level.
	Each level consists of five ""modules"" with each ""module"" running for three weeks.
	You can start the program at the beginning of any module, depending on your date of arrival.
	You can join the program at three-week intervals, as there is continuous intake.
ELL will offer you the opportunity to:

Study in a supportive college environment;
	Study at one of two campuses (Progress and Eglinton Learning Site, or ELS, which is located in a busy metropolitan area of the city);
	Develop effective academic communication skills by focusing on the key areas of reading, grammar, writing, listening, speaking and pronunciation;
	Participate in communicative activities, interactive exercises, group work and presentations;
	Access helpful resources and services (tutoring services, library, counselling, computer labs);
	Learn from highly qualified and dedicated English as a Second Language teaching professionals who provide quality instruction, encouragement and guidance.
Languages Canada has fully accredited ELL.
                        ",
Centennial College of Applied Arts and Technology,Ontario,2e7f4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.centennialcollege.ca/programs-courses/full-time/environmental-technician/,Environmental Technician,Ontario College Diploma,Morningside Campus,2 years/ 4 semesters,"
                            
                            Program Overview

                            
                                Program Overview
                                
                                    Printer Friendly
                                
                            
                            The Environmental Technician program will prepare you for work in the growing field of environmental technology. Courses will cover the three foundational disciplines of biology, chemistry and civil engineering while teaching you to understand and manage complex environmental problems. The program will include hands-on training as you'll learn to use the tools and equipment needed in water and soil quality analysis, ecological field sampling, analytical chemistry and surveying. Opportunities will exist for participation in local conservation and restoration activities.

A unique combination of technical skills will greatly increase your career options once you graduate from this applied science program, which is the recipient of the President's Academic Program Recognition Award for Quality of the Learning Experience.

Drinking Water Operators

If you successfully complete the entry-level course for drinking water operators, you'll meet the requirements of the Ministry of the Environment's entry-level course for drinking water operators. Centennial College delivers this course in partnership with the Ministry of the Environment and the Walkerton Clean Water Centre.

Certification

As an Environmental Technician program graduate, you'll be able to write the Ontario Ministry of the Environment Operator in Training (OIT) and Water Quality Analyst (WQA) exams. You'll also be able to apply to register with the Ontario Association of Certified Engineering Technicians and Technologists (OACETT).
                        ",WIL
